,wind_code,sec_name,ar_by_buyer_name,ar_buyer_standard,ar_buyer_subid,cus_name,cus_name_standard,cus_name_subid,ar_buyer_region,cus_region,match_score
29783,000498.SZ,山东路桥,青岛临港经济开发区管理委员会,青岛临港经济开发区管理委员会,37,青岛临港经济开发区管理委员会,青岛临港经济开发区管理委员会,28,青岛,青岛,100
29968,000504.SZ,南华生物,上海康佺企业发展有限公司,上海康佺企业发展有限公司,5,上海康佺企业发展有限公司,上海康佺企业发展有限公司,7,上海,上海,100
30532,000504.SZ,南华生物,华谊兄弟(长沙)电影文化城有限公司,华谊兄弟(长沙)电影文化城有限公司,21,华谊兄弟(长沙)电影文化城有限公司,华谊兄弟(长沙)电影文化城有限公司,11,长沙,长沙,100
30716,000504.SZ,南华生物,湖南家润多超市有限公司,湖南家润多超市有限公司,26,湖南家润多超市有限公司,湖南家润多超市有限公司,20,湖南,湖南,100
30859,000504.SZ,南华生物,湖南颐迅国际贸易有限公司,湖南颐迅国际贸易有限公司,30,湖南颐迅国际贸易有限公司,湖南颐迅国际贸易有限公司,23,湖南,湖南,100
30897,000504.SZ,南华生物,贵州省仁怀市茅台镇大唐酒业有限公司,贵州省仁怀市茅台镇大唐酒业有限公司,31,贵州省仁怀市茅台镇大唐酒业有限公司,贵州省仁怀市茅台镇大唐酒业有限公司,26,贵州,贵州,100
31116,000504.SZ,南华生物,长沙麦融高科股份有限公司,长沙麦融高科股份有限公司,37,长沙麦融高科股份有限公司,长沙麦融高科股份有限公司,35,长沙,长沙,100
31767,000506.SZ,*ST中润,淄博中润新玛特有限公司,淄博中润新玛特有限公司,22,淄博中润新玛特有限公司,淄博中润新玛特有限公司,9,淄博,淄博,100
31780,000506.SZ,*ST中润,淄博润泽百货有限公司,淄博润泽百货有限公司,23,淄博润泽百货,淄博润泽百货,10,淄博,淄博,100
31793,000506.SZ,*ST中润,淄博盛铭佳通商贸有限公司,淄博盛铭佳通商贸有限公司,24,淄博盛铭佳商贸有限公司,淄博盛铭佳商贸有限公司,11,淄博,淄博,91
31828,000506.SZ,*ST中润,西百货-淄博润泽百货有限公司,西百货-淄博润泽百货有限公司,27,淄博润泽百货,淄博润泽百货,10,淄博,淄博,100
31940,000507.SZ,珠海港,中山市沙溪镇广明百货商行,中山市沙溪镇广明百货商行,5,中山市沙溪镇广明百货商行,中山市沙溪镇广明百货商行,2,中山,中山,100
32109,000507.SZ,珠海港,广东省长大公路工程有限公司,广东省长大公路工程有限公司,14,广东省长大公路工程有限公司,广东省长大公路工程有限公司,9,广东,广东,100
32110,000507.SZ,珠海港,广东省长大公路工程有限公司,广东省长大公路工程有限公司,14,广东省长大公路工程有限公司第三分公司,广东省长大公路工程有限公司第三分公司,10,广东,广东,100
32127,000507.SZ,珠海港,广东省长大公路工程有限公司第三分公司,广东省长大公路工程有限公司第三分公司,15,广东省长大公路工程有限公司,广东省长大公路工程有限公司,9,广东,广东,100
32128,000507.SZ,珠海港,广东省长大公路工程有限公司第三分公司,广东省长大公路工程有限公司第三分公司,15,广东省长大公路工程有限公司第三分公司,广东省长大公路工程有限公司第三分公司,10,广东,广东,100
32404,000507.SZ,珠海港,陕西省经济协作总公司,陕西省经济协作总公司,30,陕西省经济协作总公司,陕西省经济协作总公司,16,陕西,陕西,100
32674,000509.SZ,华塑控股,上海友备石油化工有限公司,上海友备石油化工有限公司,8,上海友备石油化工有限公司,上海友备石油化工有限公司,5,上海,上海,100
32710,000509.SZ,华塑控股,上海威尔比保险经纪有限公司,上海威尔比保险经纪有限公司,9,上海威尔比保险经纪有限公司,上海威尔比保险经纪有限公司,6,上海,上海,100
33104,000509.SZ,华塑控股,华泰保险经纪有限公司上海分公司,华泰保险经纪有限公司上海分公司,20,华泰保险经纪有限公司上海分公司,华泰保险经纪有限公司上海分公司,15,上海,上海,100
33140,000509.SZ,华塑控股,合肥市航嘉显示科技有限公司,合肥市航嘉显示科技有限公司,21,合肥市航嘉显示科技有限公司,合肥市航嘉显示科技有限公司,16,合肥,合肥,100
33786,000509.SZ,华塑控股,深圳创维-RGB电子有限公司,深圳创维-RGB电子有限公司,39,深圳创维-RGB电子有限公司,深圳创维-RGB电子有限公司,32,深圳,深圳,100
34399,000518.SZ,四环生物,国药控股北京天星普信生物,国药控股北京天星普信生物,4,国药控股北京天星普信生物医药有限公司,国药控股北京天星普信生物医药有限公司,5,北京,北京,100
34414,000518.SZ,四环生物,国药控股北京天星普信生物医药有限公司,国药控股北京天星普信生物医药有限公司,5,国药控股北京天星普信生物医药有限公司,国药控股北京天星普信生物医药有限公司,5,北京,北京,100
34494,000518.SZ,四环生物,江西佳恒医药有限公司,江西佳恒医药有限公司,10,江西佳恒医药有限公司,江西佳恒医药有限公司,10,江西,江西,100
34525,000518.SZ,四环生物,江西南华医药公司,江西南华医药公司,12,江西南华医药公司,江西南华医药公司,11,江西,江西,100
34752,000518.SZ,四环生物,湖南润阳医药有限公司,湖南润阳医药有限公司,27,湖南润阳医药有限公司,湖南润阳医药有限公司,13,湖南,湖南,100
34769,000518.SZ,四环生物,良方世纪(北京)医药有限公司,良方世纪(北京)医药有限公司,28,良方世纪(北京)医药有限公司,良方世纪(北京)医药有限公司,15,北京,北京,100
35263,000520.SZ,凤凰航运,山东岱庄能源集团有限公司,山东岱庄能源集团有限公司,26,山东岱庄能源集团有限公司,山东岱庄能源集团有限公司,4,山东,山东,100
35297,000520.SZ,凤凰航运,武汉璐丝商贸有限公司,武汉璐丝商贸有限公司,28,武汉璐丝商贸有限公司,武汉璐丝商贸有限公司,6,武汉,武汉,100
35347,000520.SZ,凤凰航运,江苏沙钢国际贸易有限公司,江苏沙钢国际贸易有限公司,31,江苏沙钢国际贸易有限公司,江苏沙钢国际贸易有限公司,8,江苏,江苏,100
35364,000520.SZ,凤凰航运,江苏沙钢物流运输管理有限公司,江苏沙钢物流运输管理有限公司,32,江苏沙钢物流运输管理有限公司,江苏沙钢物流运输管理有限公司,9,江苏,江苏,100
35515,000520.SZ,凤凰航运,重庆钢铁股份有限公司,重庆钢铁股份有限公司,41,重庆钢铁股份有限公司,重庆钢铁股份有限公司,16,重庆,重庆,100
35542,000526.SZ,学大教育,厦门桐林物业管理有限公司,厦门桐林物业管理有限公司,3,厦门桐林物业管理有限公司,厦门桐林物业管理有限公司,1,厦门,厦门,100
35544,000526.SZ,学大教育,厦门桐林物业管理有限公司(原厦门志诚行物业管理有限公司),厦门桐林物业管理有限公司(原厦门志诚行物业管理有限公司),4,厦门桐林物业管理有限公司,厦门桐林物业管理有限公司,1,厦门,厦门,100
35578,000529.SZ,广弘控股,东莞市广弘教育书店有限公司,东莞市广弘教育书店有限公司,1,东莞市广弘教育书店有限公司,东莞市广弘教育书店有限公司,1,东莞,东莞,100
35749,000529.SZ,广弘控股,广东新华发行集团股份有限公司,广东新华发行集团股份有限公司,8,广东新华发行集团股份有限公司,广东新华发行集团股份有限公司,4,广东,广东,100
36043,000529.SZ,广弘控股,广州市康寿食品有限公司,广州市康寿食品有限公司,20,广州市康寿食品有限公司,广州市康寿食品有限公司,10,广州,广州,100
36263,000529.SZ,广弘控股,广州皇上皇集团股份有限公司肉食制品厂,广州皇上皇集团股份有限公司肉食制品厂,29,广州皇上皇集团有限公司销售配送分公司和广州皇上皇集团有限公司肉食制品厂,广州皇上皇集团有限公司销售配送分公司和广州皇上皇集团有限公司肉食制品厂,14,广州,广州,89
36264,000529.SZ,广弘控股,广州皇上皇集团股份有限公司肉食制品厂,广州皇上皇集团股份有限公司肉食制品厂,29,广州皇上皇集团股份有限公司,广州皇上皇集团股份有限公司,15,广州,广州,100
36265,000529.SZ,广弘控股,广州皇上皇集团股份有限公司肉食制品厂,广州皇上皇集团股份有限公司肉食制品厂,29,广州皇上皇集团股份有限公司肉食制品厂,广州皇上皇集团股份有限公司肉食制品厂,16,广州,广州,100
36291,000529.SZ,广弘控股,广州粤教金版图书有限公司,广州粤教金版图书有限公司,30,广州粤教金版图书有限公司,广州粤教金版图书有限公司,18,广州,广州,100
36511,000529.SZ,广弘控股,深圳市育才教育书店有限公司,深圳市育才教育书店有限公司,39,深圳市育才教育书店有限公司,深圳市育才教育书店有限公司,22,深圳,深圳,100
36879,000530.SZ,冰山冷热,北京华商冰山制冷空调成套设备有限公司,北京华商冰山制冷空调成套设备有限公司,13,北京华商冰山制冷空调成套设备有限公司,北京华商冰山制冷空调成套设备有限公司,6,北京,北京,100
37151,000530.SZ,冰山冷热,广州万达文化旅游城投资有限公司,广州万达文化旅游城投资有限公司,24,广州万达文化旅游城投资有限公司,广州万达文化旅游城投资有限公司,14,广州,广州,100
37176,000530.SZ,冰山冷热,广州富力地产股份有限公司,广州富力地产股份有限公司,25,广州富力地产股份有限公司,广州富力地产股份有限公司,15,广州,广州,100
37286,000530.SZ,冰山冷热,松下冷链(大连)有限公司,松下冷链(大连)有限公司,30,冰山松洋冷链(大连)有限公司,冰山松洋冷链(大连)有限公司,5,大连,大连,92
37299,000530.SZ,冰山冷热,松下冷链(大连)有限公司,松下冷链(大连)有限公司,30,松下冷链(大连)有限公司,松下冷链(大连)有限公司,18,大连,大连,100
37300,000530.SZ,冰山冷热,松下冷链(大连)有限公司,松下冷链(大连)有限公司,30,松下制冷(大连)有限公司,松下制冷(大连)有限公司,19,大连,大连,92
37325,000530.SZ,冰山冷热,武汉联合立本能源科技有限公司,武汉联合立本能源科技有限公司,31,武汉联合立本能源科技有限公司,武汉联合立本能源科技有限公司,20,武汉,武汉,100
37351,000530.SZ,冰山冷热,沈阳铁路局大连工程建设指挥部,沈阳铁路局大连工程建设指挥部,32,沈阳铁路局大连工程建设指挥部,沈阳铁路局大连工程建设指挥部,22,沈阳,沈阳,100
37522,000531.SZ,穗恒运A,东莞嘉吉饲料蛋白科技有限公司,东莞嘉吉饲料蛋白科技有限公司,1,东莞嘉吉饲料蛋白科技有限公司,东莞嘉吉饲料蛋白科技有限公司,1,东莞,东莞,100
37549,000531.SZ,穗恒运A,东莞超盈纺织有限公司,东莞超盈纺织有限公司,3,东莞超盈纺织有限公司,东莞超盈纺织有限公司,2,东莞,东莞,100
37563,000531.SZ,穗恒运A,中储粮油脂工业东莞有限公司,中储粮油脂工业东莞有限公司,4,中储粮油脂工业东莞有限公司,中储粮油脂工业东莞有限公司,3,东莞,东莞,100
37655,000531.SZ,穗恒运A,中粮(东莞)粮油工业有限公司,中粮(东莞)粮油工业有限公司,11,中粮(东莞)粮油工业有限公司,中粮(东莞)粮油工业有限公司,4,东莞,东莞,100
37721,000531.SZ,穗恒运A,广东电网有限责任公司,广东电网有限责任公司,16,广东电网有限责任公司,广东电网有限责任公司,5,广东,广东,100
37761,000531.SZ,穗恒运A,广州供电局有限公司,广州供电局有限公司,19,广州供电局有限公司,广州供电局有限公司,6,广州,广州,100
37867,000531.SZ,穗恒运A,广州顶津饮品有限公司,广州顶津饮品有限公司,27,广州顶津饮品有限公司,广州顶津饮品有限公司,8,广州,广州,100
37881,000531.SZ,穗恒运A,广州顶益国际食品有限公司,广州顶益国际食品有限公司,28,广州顶益国际食品有限公司,广州顶益国际食品有限公司,9,广州,广州,100
37895,000531.SZ,穗恒运A,广州麦芽有限公司,广州麦芽有限公司,29,广州麦芽有限公司,广州麦芽有限公司,10,广州,广州,100
37896,000531.SZ,穗恒运A,广州麦芽有限公司,广州麦芽有限公司,29,粤海永顺泰(广州)麦芽有限公司,粤海永顺泰(广州)麦芽有限公司,11,广州,广州,88
37934,000531.SZ,穗恒运A,粤海永顺泰(广州)麦芽有限公司,粤海永顺泰(广州)麦芽有限公司,32,广州麦芽有限公司,广州麦芽有限公司,10,广州,广州,88
37935,000531.SZ,穗恒运A,粤海永顺泰(广州)麦芽有限公司,粤海永顺泰(广州)麦芽有限公司,32,粤海永顺泰(广州)麦芽有限公司,粤海永顺泰(广州)麦芽有限公司,11,广州,广州,100
37950,000531.SZ,穗恒运A,联众(广州)不锈钢有限公司,联众(广州)不锈钢有限公司,33,鞍钢联众(广州)不锈钢有限公司,鞍钢联众(广州)不锈钢有限公司,13,广州,广州,100
37962,000531.SZ,穗恒运A,路易达孚(霸州)饲料蛋白有限公司东莞分公司,路易达孚(霸州)饲料蛋白有限公司东莞分公司,34,路易达孚(霸州)饲料蛋白有限公司东莞分公司,路易达孚(霸州)饲料蛋白有限公司东莞分公司,12,东莞,东莞,100
37989,000531.SZ,穗恒运A,鞍钢联众(广州)不锈钢有限公司,鞍钢联众(广州)不锈钢有限公司,36,鞍钢联众(广州)不锈钢有限公司,鞍钢联众(广州)不锈钢有限公司,13,广州,广州,100
